customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn,gender_encoded,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_mensuelles_fcfa,charges_totales_fcfa,region,forfait,prix_forfait_fcfa,satisfaction_score,segment
3457-PQBYH,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,No,0,0,1,1,1,0,False,True,False,True,True,False,False,12180,696450,Plateau,Fibre-10Mbps,15000,5,VIP (>36m)
7682-AZNDK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,0,1,1,1,1,1,True,False,False,False,False,True,False,53910,1855050,Plateau,Fibre-100Mbps,75000,4,Fidele (18-36m)
0587-DMGBH,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,Yes,1,0,0,0,1,1,False,False,False,False,False,True,False,29910,219330,Yopougon,Fibre-25Mbps,25000,3,Actif (6-18m)
5384-ZTTWP,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,No,0,0,1,1,1,0,False,True,False,False,False,False,True,11880,163770,Plateau,Fibre-10Mbps,15000,5,Actif (6-18m)
3745-HRPHI,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,No,0,1,1,1,0,0,False,False,False,True,False,False,False,32790,2179200,Yopougon,Fibre-25Mbps,25000,3,VIP (>36m)
7636-OWBPG,Male,1,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No,0,1,0,0,0,1,False,False,False,False,True,False,False,17610,228720,Cocody,Fibre-10Mbps,15000,3,Actif (6-18m)
1231-YNDEK,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,0,1,0,0,1,1,False,True,False,True,False,False,False,11490,621300,Bouake,Fibre-10Mbps,15000,3,VIP (>36m)
1407-DIGZV,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52.0,No,0,0,1,1,1,0,False,True,False,True,False,False,True,11460,31200,Abidjan-Sud,Fibre-10Mbps,15000,5,Nouveau (<6m)
6397-JNZZG,Female,1,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes,1,0,1,0,0,0,False,False,False,False,True,False,False,33330,1405320,Cocody,Fibre-25Mbps,25000,3,VIP (>36m)
0570-BFQHT,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,0,0,0,0,1,0,True,False,False,False,False,True,False,48330,392340,Yopougon,Fibre-50Mbps,40000,4,Actif (6-18m)
4393-OBCRR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,No,0,0,0,0,1,0,False,True,True,False,False,False,True,12150,42720,Yamoussoukro,Fibre-10Mbps,15000,5,Nouveau (<6m)
3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,1,0,1,1,1,1,False,False,True,False,False,False,False,41700,898920,Yamoussoukro,Fibre-50Mbps,40000,2,Fidele (18-36m)
8564-LDKFL,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,0,1,1,0,1,1,True,False,True,False,False,False,False,63600,2507190,Abidjan-Nord,Fibre-100Mbps,75000,3,VIP (>36m)
3696-DFHHB,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No,0,0,0,0,1,0,False,True,False,True,False,False,False,15300,1093080,Yopougon,Fibre-10Mbps,15000,5,VIP (>36m)
0895-DQHEW,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes,1,1,1,0,1,1,True,False,False,False,False,True,False,62580,3166890,Abidjan-Sud,Fibre-100Mbps,75000,1,VIP (>36m)
4717-GHADL,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,No,0,0,0,0,1,1,False,False,False,True,False,False,True,47760,2414520,Bouake,Fibre-50Mbps,40000,4,VIP (>36m)
5501-TVMGM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,0,1,0,0,1,1,False,False,False,False,False,True,False,33150,33150,Yopougon,Fibre-25Mbps,25000,3,Nouveau (<6m)
5879-HMFFH,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No,0,0,1,0,1,0,False,False,False,True,False,False,False,52830,3912480,Yopougon,Fibre-100Mbps,75000,4,VIP (>36m)
6772-WFQRD,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,No,0,1,0,1,1,1,False,True,True,False,False,False,False,12240,512940,Abidjan-Nord,Fibre-10Mbps,15000,4,VIP (>36m)
3810-DVDQQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,0,0,1,1,1,1,True,False,False,True,False,False,False,70560,4985340,San-Pedro,Fibre-100Mbps,75000,4,VIP (>36m)
6972-SNKKW,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,No,0,0,0,0,1,0,False,True,False,False,False,False,True,12000,65520,Marcory,Fibre-10Mbps,15000,5,Nouveau (<6m)
3694-GLTJM,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,No,0,0,0,0,1,1,False,True,False,False,True,False,False,11790,55230,Yopougon,Fibre-10Mbps,15000,5,Nouveau (<6m)
8550-XSXUQ,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,No,0,1,1,0,1,1,False,False,True,False,True,False,False,42330,2052300,Abidjan-Nord,Fibre-50Mbps,40000,4,VIP (>36m)
8149-RSOUN,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,1,0,0,0,1,1,True,False,False,False,False,True,False,56310,56310,Bouake,Fibre-100Mbps,75000,3,Nouveau (<6m)
9055-MOJJJ,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,No,0,0,1,1,1,0,False,False,True,False,False,False,True,39480,2440800,Cocody,Fibre-50Mbps,40000,5,VIP (>36m)
4359-INNWN,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,No,0,0,0,0,1,0,False,True,True,False,True,False,False,12030,202740,Yamoussoukro,Fibre-10Mbps,15000,3,Actif (6-18m)
0585-EGDDA,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,No,0,1,1,0,1,1,True,False,False,False,False,True,False,48000,1901250,Yopougon,Fibre-50Mbps,40000,4,VIP (>36m)
4032-RMHCI,Female,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,No,0,0,1,1,0,0,False,False,True,False,True,False,False,21240,847440,Yamoussoukro,Fibre-25Mbps,25000,3,VIP (>36m)
0549-CYCQN,Male,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,No,0,1,0,0,1,1,True,False,True,False,False,False,False,47760,2384820,Plateau,Fibre-50Mbps,40000,5,VIP (>36m)
3481-JHUZH,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439.0,No,0,1,1,0,1,1,True,False,False,False,False,True,False,48150,2063400,Yamoussoukro,Fibre-50Mbps,40000,3,VIP (>36m)
7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,1,0,1,1,1,0,False,False,False,False,False,False,True,30270,30270,Abidjan-Sud,Fibre-25Mbps,25000,2,Nouveau (<6m)
3594-IVHJZ,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,42.45,No,0,0,0,0,1,1,False,True,False,False,False,False,True,12270,25470,Plateau,Fibre-10Mbps,15000,5,Nouveau (<6m)
6869-FGJJC,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,0,1,0,0,1,0,True,False,True,False,True,False,False,47760,3276870,Marcory,Fibre-50Mbps,40000,5,VIP (>36m)
3896-ZVNET,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,No,0,0,1,1,1,0,False,True,False,True,False,False,True,14820,343050,Abidjan-Nord,Fibre-10Mbps,15000,3,Fidele (18-36m)
8205-VSLRB,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,No,0,1,1,0,1,0,False,False,False,True,True,False,False,46380,3298920,Cocody,Fibre-50Mbps,40000,5,VIP (>36m)
5960-MVTUK,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,No,0,1,0,0,0,1,False,False,False,False,False,True,False,17850,58110,Yopougon,Fibre-10Mbps,15000,5,Nouveau (<6m)
6817-WTYHE,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No,0,1,0,0,1,0,False,False,False,False,False,False,False,26940,66630,Bouake,Fibre-25Mbps,25000,4,Nouveau (<6m)
3082-VQXNH,Male,0,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,No,0,1,1,0,0,0,False,False,False,False,True,False,False,17880,56640,Plateau,Fibre-10Mbps,15000,5,Nouveau (<6m)
4013-UBXWQ,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes,1,0,0,0,1,1,False,False,False,False,False,True,False,44790,312660,Cocody,Fibre-50Mbps,40000,2,Actif (6-18m)
4931-TRZWN,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No,0,0,0,0,1,1,False,False,False,False,False,True,False,43170,554310,Cocody,Fibre-50Mbps,40000,3,Actif (6-18m)
0750-EKNGL,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,141.1,No,0,1,0,0,1,0,False,True,False,False,False,False,True,12450,84660,Cocody,Fibre-10Mbps,15000,4,Actif (6-18m)
7669-LCRSD,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,No,0,1,1,1,1,1,False,False,False,False,False,False,True,33780,377190,Abidjan-Nord,Fibre-25Mbps,25000,4,Actif (6-18m)
3567-PQTSO,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,No,0,1,1,1,1,1,True,False,True,False,False,True,False,63150,3345780,Marcory,Fibre-100Mbps,75000,3,VIP (>36m)
5519-NPHVG,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,Yes,1,0,0,0,1,1,True,False,False,False,False,True,False,56520,627660,Plateau,Fibre-100Mbps,75000,3,Actif (6-18m)
8043-PNYSD,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,No,0,1,1,1,1,0,False,True,False,True,False,False,True,11730,747360,Cocody,Fibre-10Mbps,15000,5,VIP (>36m)
9938-EKRGF,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,No,0,0,0,0,1,0,False,False,False,False,False,False,True,50670,772710,Cocody,Fibre-50Mbps,40000,4,Actif (6-18m)
2703-AMTUL,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,No,0,1,1,1,1,0,False,False,True,False,False,False,True,32190,1163610,Cocody,Fibre-25Mbps,25000,5,Fidele (18-36m)
0928-JMXNP,Male,1,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,No,0,1,1,0,0,1,False,False,False,False,False,True,False,17940,70950,Yopougon,Fibre-10Mbps,15000,5,Nouveau (<6m)
8173-RXAYP,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,No,0,0,1,1,1,0,False,True,False,True,False,False,True,11820,271530,Yopougon,Fibre-10Mbps,15000,3,Fidele (18-36m)
4825-XJGDM,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,No,0,0,0,0,0,0,False,False,True,False,True,False,False,26220,1617930,Plateau,Fibre-25Mbps,25000,3,VIP (>36m)
5402-HTOTQ,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,No,0,1,0,0,1,0,False,False,False,False,False,True,False,33180,525210,Yopougon,Fibre-25Mbps,25000,3,Actif (6-18m)
6734-JDTTV,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,No,0,1,1,1,1,1,False,True,False,True,True,False,False,11910,760230,Yamoussoukro,Fibre-10Mbps,15000,5,VIP (>36m)
7850-THJMU,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,No,0,0,1,1,1,0,False,True,False,True,True,False,False,11790,296940,Bouake,Fibre-10Mbps,15000,5,Fidele (18-36m)
3890-RTCMS,Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,No,0,1,0,0,1,1,False,False,False,False,False,False,True,29670,479400,Cocody,Fibre-25Mbps,25000,3,Actif (6-18m)
8849-GYOKR,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,Yes,1,0,1,0,1,0,True,False,True,False,False,False,False,63930,3457980,Abidjan-Sud,Fibre-100Mbps,75000,3,VIP (>36m)
3148-BLQJT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,Yes,1,1,0,0,1,0,False,True,False,False,False,False,True,12060,12060,Yamoussoukro,Fibre-10Mbps,15000,1,Nouveau (<6m)
3717-FDJFU,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,No,0,1,0,1,1,0,False,True,False,True,False,False,True,12270,64140,Yopougon,Fibre-10Mbps,15000,3,Nouveau (<6m)
3665-JATSN,Female,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,No,0,0,0,0,0,1,False,False,False,False,False,True,False,23820,426030,Yopougon,Fibre-25Mbps,25000,4,Fidele (18-36m)
7966-YOTQW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No,0,1,0,0,1,1,False,False,False,False,True,False,False,32700,340920,Yopougon,Fibre-25Mbps,25000,3,Actif (6-18m)
0461-CVKMU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes,1,0,1,1,1,0,True,False,False,False,False,True,False,50280,1140150,Marcory,Fibre-50Mbps,40000,3,Fidele (18-36m)
8806-EAGWC,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,Yes,1,1,0,0,1,0,False,False,False,False,False,False,True,33090,95490,Yamoussoukro,Fibre-25Mbps,25000,1,Nouveau (<6m)
8853-TZDGH,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,No,0,0,0,0,1,1,True,False,False,True,False,False,False,66960,4807650,Marcory,Fibre-100Mbps,75000,5,VIP (>36m)
7779-LGOVN,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,Yes,1,1,1,0,1,1,True,False,False,False,False,True,False,51990,513990,Plateau,Fibre-100Mbps,75000,3,Actif (6-18m)
4324-BZCKL,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,No,0,0,1,1,1,1,False,False,False,False,False,False,True,33330,330780,San-Pedro,Fibre-25Mbps,25000,5,Actif (6-18m)
6924-TDGMT,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,184.95,No,0,1,1,0,1,1,False,True,True,False,False,False,True,12330,110970,Yopougon,Fibre-10Mbps,15000,4,Actif (6-18m)
9710-ZUSHQ,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes,1,0,0,0,1,1,True,False,False,False,False,False,False,64050,2434050,San-Pedro,Fibre-100Mbps,75000,2,VIP (>36m)
1536-YHDOE,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,No,0,1,1,1,1,1,False,False,True,False,False,False,True,37260,657990,Marcory,Fibre-50Mbps,40000,4,Actif (6-18m)
8123-QBNAZ,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,No,0,0,1,1,1,1,True,False,False,False,True,False,False,62700,2210970,Yopougon,Fibre-100Mbps,75000,5,Fidele (18-36m)
3629-ZNKXA,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,No,0,1,0,0,1,1,True,False,False,False,False,True,False,61080,1051470,Bouake,Fibre-100Mbps,75000,4,Actif (6-18m)
4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No,0,0,1,1,1,1,True,False,True,False,True,False,False,66360,4326510,Abidjan-Nord,Fibre-100Mbps,75000,5,VIP (>36m)
7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,No,0,1,1,1,1,0,False,False,True,False,False,False,False,50940,3158700,Marcory,Fibre-50Mbps,40000,5,VIP (>36m)
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,0,1,0,0,1,1,True,False,False,False,False,False,True,55920,1294380,Yopougon,Fibre-100Mbps,75000,4,Fidele (18-36m)
7365-BVCJH,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,0,1,0,0,0,1,False,False,False,False,False,True,False,14640,14640,Abidjan-Sud,Fibre-10Mbps,15000,4,Nouveau (<6m)
9620-ENEJV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,0,0,0,0,1,0,True,False,False,False,True,False,False,42330,260370,Abidjan-Nord,Fibre-50Mbps,40000,5,Nouveau (<6m)
4183-WCSEP,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,47070,1461090,Cocody,Fibre-50Mbps,40000,1,Fidele (18-36m)
2378-YIZKA,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,No,0,0,1,1,1,1,False,False,False,True,True,False,False,51000,3364650,Abidjan-Nord,Fibre-50Mbps,40000,4,VIP (>36m)
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,Yes,1,0,1,1,1,0,True,False,False,False,False,True,False,52470,1724490,Yamoussoukro,Fibre-100Mbps,75000,1,Fidele (18-36m)
0689-DSXGL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,0,0,1,1,1,0,True,False,False,False,False,False,False,51480,2659980,San-Pedro,Fibre-100Mbps,75000,5,VIP (>36m)
6818-DJXAA,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,0,0,0,1,1,1,True,False,False,False,False,True,False,54660,578610,Bouake,Fibre-100Mbps,75000,5,Actif (6-18m)
9722-UJOJR,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,1,1,1,1,1,1,True,False,False,False,False,True,False,42450,1184880,Abidjan-Sud,Fibre-50Mbps,40000,1,Fidele (18-36m)
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0,0,1,1,1,0,False,True,False,True,False,False,False,12060,876510,Plateau,Fibre-10Mbps,15000,5,VIP (>36m)
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,0,1,1,1,1,0,False,True,True,False,False,False,True,12030,570930,Plateau,Fibre-10Mbps,15000,3,VIP (>36m)
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,1,1,1,1,0,False,False,True,False,False,False,True,44880,1092720,Yopougon,Fibre-50Mbps,40000,3,Fidele (18-36m)
2662-NNTDK,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,0,1,0,0,1,0,False,True,True,False,True,False,False,14880,960570,Yamoussoukro,Fibre-10Mbps,15000,4,VIP (>36m)
4132-KALRO,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,0,0,0,0,1,1,True,False,False,False,False,False,True,60510,239550,Bouake,Fibre-100Mbps,75000,5,Nouveau (<6m)
3902-FOIGH,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,1,1,1,0,1,1,True,False,False,False,False,True,False,60810,731130,Bouake,Fibre-100Mbps,75000,3,Actif (6-18m)
6772-KSATR,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,49020,49020,Abidjan-Sud,Fibre-50Mbps,40000,1,Nouveau (<6m)
